Unknown
Unknown
55.36714,10.42851
55.36716,10.42850
55.36716,10.42850
55.36719,10.42848
55.36719,10.42848
55.36719,10.42848
55.36720,10.42847
55.36720,10.42847
55.36719,10.42846
55.36718,10.42846
55.36718,10.42846
55.36718,10.42846
55.36721,10.42845
55.36721,10.42845
55.36723,10.42841
55.36727,10.42836
55.36727,10.42836
55.36725,10.42836
55.36716,10.42839
55.36716,10.42839
55.36709,10.42846
55.36703,10.42846
55.36703,10.42846
55.36701,10.42847
55.36698,10.42848
55.36698,10.42848
55.36697,10.42849
55.36694,10.42849
55.36694,10.42849
55.36689,10.42852
55.36686,10.42853
55.36686,10.42853
55.36701,10.42845
55.36706,10.42847
55.36706,10.42847
55.36710,10.42844
55.36710,10.42844
55.36716,10.42838
55.36723,10.42844
55.36723,10.42844
55.36716,10.42852
55.36717,10.42859
55.36717,10.42859
55.36712,10.42861
55.36706,10.42865
55.36706,10.42865
55.36686,10.42872
55.36679,10.42866
55.36679,10.42866
55.36683,10.42869
55.36683,10.42870
55.36683,10.42870
55.36680,10.42872
55.36677,10.42872
55.36677,10.42872
55.36675,10.42873
55.36675,10.42873
55.36674,10.42874
55.36673,10.42874
55.36673,10.42874
55.36672,10.42875
55.36671,10.42875
55.36671,10.42875
55.36670,10.42875
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36669,10.42876
55.36670,10.42899
55.36670,10.42900
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42902
55.36670,10.42920
55.36670,10.42923
55.36670,10.42925
55.36670,10.42926
55.36670,10.42929
55.36670,10.42932
55.36670,10.42932
55.36669,10.42937
55.36669,10.42937
55.36669,10.42937
55.36669,10.42937
55.36667,10.42945
55.36666,10.42946
55.36666,10.42948
55.36666,10.42948
55.36666,10.42953
55.36666,10.42956
55.36666,10.42958
55.36666,10.42960
55.36666,10.42963
55.36666,10.42965
55.36666,10.42967
55.36666,10.42970
55.36666,10.42971
55.36666,10.42974
55.36667,10.42976
55.36667,10.42978
55.36667,10.42981
55.36667,10.42983
55.36668,10.42985
55.36668,10.42987
55.36668,10.42989
55.36668,10.42990
55.36668,10.42992
55.36669,10.42997
55.36670,10.42999
55.36669,10.43002
55.36669,10.43003
55.36669,10.43005
55.36669,10.43006
55.36669,10.43008
55.36669,10.43011
55.36669,10.43011
55.36669,10.43014
55.36669,10.43017
55.36669,10.43018
55.36668,10.43020
55.36668,10.43022
55.36668,10.43024
55.36668,10.43026
55.36668,10.43029
55.36668,10.43031
55.36668,10.43032
55.36668,10.43032
55.36668,10.43032
55.36668,10.43032
55.36668,10.43032
55.36668,10.43044
55.36668,10.43046
55.36668,10.43048
55.36668,10.43050
55.36669,10.43052
55.36669,10.43054
55.36669,10.43056
55.36669,10.43058
55.36669,10.43059
55.36669,10.43061
55.36669,10.43065
55.36669,10.43065
55.36669,10.43066
55.36669,10.43067
55.36669,10.43069
55.36670,10.43069
55.36670,10.43069
55.36670,10.43069
55.36670,10.43069
55.36670,10.43071
55.36671,10.43075
55.36671,10.43080
55.36672,10.43085
55.36672,10.43092
55.36672,10.43095
55.36672,10.43096
55.36672,10.43096
55.36672,10.43096
55.36672,10.43096
55.36672,10.43096
55.36672,10.43096
55.36672,10.43096
55.36670,10.43108
55.36670,10.43109
55.36671,10.43111
55.36671,10.43113
55.36672,10.43115
55.36672,10.43117
55.36673,10.43118
55.36673,10.43118
55.36673,10.43122
55.36674,10.43124
55.36674,10.43125
55.36674,10.43126
55.36675,10.43128
55.36675,10.43130
55.36675,10.43131
55.36675,10.43133
55.36675,10.43135
55.36676,10.43135
55.36676,10.43135
55.36677,10.43139
55.36677,10.43141
55.36677,10.43142
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36676,10.43144
55.36668,10.43157
55.36668,10.43160
55.36667,10.43161
55.36667,10.43163
55.36667,10.43167
55.36667,10.43168
55.36667,10.43170
55.36667,10.43173
55.36667,10.43175
55.36667,10.43178
55.36667,10.43180
55.36667,10.43182
55.36667,10.43185
55.36667,10.43187
55.36667,10.43189
55.36667,10.43192
55.36667,10.43192
55.36667,10.43192
55.36667,10.43200
55.36667,10.43203
55.36667,10.43205
55.36667,10.43207
55.36668,10.43209
55.36668,10.43211
55.36668,10.43214
55.36668,10.43215
55.36668,10.43218
55.36669,10.43220
55.36669,10.43222
55.36669,10.43225
55.36669,10.43227
55.36669,10.43227
55.36669,10.43227
55.36669,10.43227
55.36669,10.43227
55.36669,10.43227
55.36669,10.43241
55.36669,10.43244
55.36669,10.43246
55.36669,10.43248
55.36670,10.43250
55.36670,10.43253
55.36671,10.43255
55.36671,10.43257
55.36672,10.43259
55.36672,10.43261
55.36674,10.43263
55.36674,10.43264
55.36674,10.43264
55.36674,10.43264
55.36674,10.43264
55.36676,10.43268
55.36676,10.43268
55.36679,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36680,10.43269
55.36692,10.43269
55.36693,10.43269
55.36694,10.43270
55.36695,10.43270
55.36695,10.43270
55.36695,10.43270
55.36697,10.43270
55.36698,10.43269
55.36700,10.43269
55.36700,10.43269
55.36700,10.43269
55.36700,10.43269
55.36700,10.43269
55.36700,10.43269
55.36707,10.43290
55.36707,10.43292
55.36707,10.43292
55.36708,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36709,10.43294
55.36752,10.43262
55.36753,10.43262
55.36754,10.43262
55.36755,10.43262
55.36756,10.43262
55.36757,10.43262
55.36757,10.43261
55.36758,10.43262
55.36759,10.43262
55.36760,10.43262
55.36762,10.43260
55.36763,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
55.36764,10.43259
